,GICS Sub-Industry,Symbol,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-11-11
10,Multi-Utilities,DTE,36.37574005126953,38.74726486206055,40.88322830200195,41.82574462890625,45.02164077758789,41.148345947265625,41.395442962646484,44.11040115356445,41.720821380615234,41.16553497314453,43.56386947631836,42.05168151855469,41.831153869628906,43.41504669189453,45.66790008544922,47.27799987792969,50.1900634765625,48.89258575439453,50.01662826538086,47.83747863769531,50.708255767822266,49.30203628540039,53.72145080566406,53.26374816894531,56.474246978759766,59.12305450439453,54.09172821044922,53.208126068115234,52.97688293457031,52.71076583862305,49.65708923339844,54.02590560913086,52.414405822753906,53.965484619140625,55.30472946166992,54.55910873413086,54.35575485229492,58.14768981933594,57.5389289855957,62.01234817504883,61.48796081542969,62.536224365234375,68.35675048828125,67.77969360351562,64.56864166259766,65.10381317138672,67.29125213623047,65.24470520019531,69.04345703125,69.7281723022461,71.66505432128906,72.18110656738281,74.53373718261719,78.04700469970703,75.38890838623047,76.86788940429688,80.6445083618164,77.08329010009766,79.89981842041016,83.59608459472656,79.17646789550781,77.01182556152344,73.46887969970703,76.10787963867188,77.50970458984375,75.32559967041016,76.20808410644531,80.55171203613281,82.48128509521484,80.98957824707031,84.06890869140625,89.5588150024414,82.49822235107422,88.77052307128906,93.150634765625,94.04021453857422,95.4970474243164,95.31473541259766,97.14552307128906,97.27389526367188,99.2253189086914,101.75074768066406,98.15232849121094,96.31755828857422,100.11814880371094,103.066162109375,86.79131317138672,73.8118896484375,81.53386688232422,84.54402160644531,84.48902893066406,91.76405334472656,94.17660522460938,91.29582214355469,98.80267333984375,100.7159652709961,97.1935806274414,95.88215637207031,95.07452392578125,107.5282211303711,114.06775665283203,112.41401672363281,105.57907104492188,113.21399688720703,116.12830352783203,107.80033874511719,110.15596771240234,105.28714752197266,116.17154693603516,117.90363311767578,119.03929138183594,129.4365234375,129.18577575683594,130.83216857910156,124.95648956298828,129.4170379638672,129.45675659179688,114.27037811279297,112.11000061035156,114.26000213623047,114.26000213623047
11,Electric Utilities,PEG,21.15263557434082,21.81413459777832,22.800596237182617,24.024925231933594,25.8917179107666,23.366901397705078,23.098159790039062,24.162200927734375,23.182546615600586,23.547245025634766,24.226186752319336,23.640419006347656,23.170360565185547,24.37738800048828,26.804887771606445,27.88702392578125,30.265247344970703,28.780426025390625,30.132286071777344,26.228445053100586,27.884037017822266,27.772180557250977,31.122222900390625,31.476303100585938,31.19755744934082,32.447669982910156,31.976320266723633,31.86988639831543,31.880950927734375,32.71750259399414,30.146455764770508,32.288536071777344,31.188220977783203,32.668216705322266,32.314273834228516,30.600337982177734,30.279470443725586,32.6517448425293,33.72695541381836,37.26884078979492,36.808555603027344,35.707420349121094,37.19156265258789,37.04812240600586,34.431156158447266,33.714508056640625,34.208648681640625,33.58268737792969,35.67195129394531,36.33273696899414,37.753196716308594,36.41484069824219,36.517616271972656,37.230567932128906,35.655452728271484,37.64250183105469,39.20778274536133,38.713932037353516,41.57270431518555,44.83430862426758,43.516151428222656,44.18893051147461,41.258338928222656,42.80031204223633,44.85520553588867,45.56909942626953,46.56683349609375,44.74236297607422,45.42789840698242,45.80972671508789,46.76266860961914,48.924442291259766,45.55487060546875,48.1309814453125,51.88970947265625,52.41910171508789,53.05234146118164,52.260780334472656,52.31414031982422,51.227481842041016,54.20341873168945,55.64657974243164,57.190704345703125,53.577327728271484,53.34245300292969,53.9102668762207,46.72526931762695,40.897125244140625,46.59605407714844,46.8992919921875,45.17179870605469,51.8770751953125,48.44581604003906,50.9218864440918,54.43443298339844,54.556114196777344,54.5748405456543,53.280513763427734,50.82562255859375,56.849544525146484,60.18043518066406,59.189491271972656,56.92177200317383,59.7920036315918,61.43500900268555,58.51411056518555,61.79182815551758,60.5230598449707,64.62960815429688,64.948486328125,63.28889846801758,68.33599853515625,68.5593032836914,67.45700073242188,62.280113220214844,65.14252471923828,63.84305191040039,55.778350830078125,56.06999969482422,58.290000915527344,58.290000915527344
12,Packaged Foods & Meats,HSY,58.080078125,63.89452362060547,67.02288818359375,70.76011657714844,72.07784271240234,72.03739166259766,72.51918029785156,77.05976104736328,74.68793487548828,75.51923370361328,81.02191925048828,79.10335540771484,79.78837585449219,81.56912994384766,86.83747100830078,86.05970764160156,79.33320617675781,80.23994445800781,80.66617584228516,73.0278549194336,75.73686981201172,79.52159881591797,79.92161560058594,83.5631103515625,87.0936050415039,85.65226745605469,86.96792602539062,84.98684692382812,77.4154052734375,78.20709228515625,75.236328125,78.67504119873047,75.82075500488281,78.31813049316406,75.59898376464844,73.57026672363281,76.62144470214844,75.62580108642578,78.01192474365234,79.55524444580078,80.43639373779297,80.21176147460938,98.67615509033203,96.30250549316406,86.85137939453125,83.5748519897461,89.57192993164062,84.4840316772461,90.99048614501953,92.78514099121094,95.3187484741211,96.66118621826172,95.73217010498047,101.98748016357422,95.52127838134766,93.68861389160156,93.34163665771484,97.7175064086914,95.04119110107422,99.29290008544922,102.21121215820312,99.3477554321289,88.47920227050781,89.71072387695312,83.34683990478516,81.62442016601562,84.96734619140625,89.66947937011719,91.77861022949219,93.80585479736328,98.54212188720703,99.59973907470703,99.2309341430664,98.23104095458984,102.47135162353516,107.01163482666016,116.34942626953125,122.97532653808594,125.59427642822266,142.18963623046875,148.50540161132812,145.9457244873047,138.29954528808594,139.51431274414062,139.1243133544922,146.8765869140625,136.2941436767578,126.02523040771484,125.9586181640625,129.04983520507812,124.01653289794922,139.12393188476562,142.2142791748047,137.8937530517578,132.23716735839844,142.27084350585938,147.3284912109375,140.66470336914062,140.86781311035156,153.78431701660156,159.75445556640625,168.26235961914062,170.15518188476562,174.74659729003906,173.59385681152344,166.17315673828125,172.16229248046875,174.2633819580078,190.91221618652344,194.46463012695312,199.5860137939453,214.720703125,223.78013610839844,209.8440704345703,214.19287109375,226.93533325195312,223.6601104736328,220.47000122070312,238.77000427246094,218.8800048828125,218.8800048828125
13,Application Software,ORCL,28.588851928710938,30.638423919677734,29.542652130126953,27.89469337463379,28.282949447631836,29.145763397216797,26.49692726135254,27.91193962097168,27.59421730041504,28.72882843017578,29.014646530151367,30.675722122192383,33.25737762451172,32.0752067565918,34.10438537597656,35.67401885986328,35.64784622192383,36.751197814941406,35.44801330566406,35.325565338134766,36.42837905883789,33.57760238647461,34.25300979614258,37.31541061401367,39.56788635253906,36.85788345336914,38.660675048828125,38.06957244873047,38.48422622680664,38.50403594970703,35.67976379394531,35.361026763916016,32.96028518676758,32.09827423095703,34.51542663574219,34.76859664916992,32.59165573120117,32.39537048339844,32.94999694824219,36.64992904663086,35.70927810668945,36.14811325073242,36.80453109741211,36.903446197509766,37.20164108276367,35.45075988769531,34.67459487915039,36.412567138671875,34.83610534667969,36.340087890625,38.738121032714844,40.57542037963867,40.89377212524414,41.4627571105957,45.801780700683594,45.609947204589844,46.14875793457031,44.3332405090332,46.67140579223633,45.16169738769531,43.523128509521484,47.49066925048828,46.825408935546875,42.27871322631836,42.20478057861328,43.35387420654297,40.88552474975586,44.24470901489258,45.25667953491211,48.03281784057617,45.4988899230957,45.60725784301758,42.230674743652344,46.982215881347656,48.952415466308594,50.43610382080078,51.95735168457031,47.72846221923828,53.736976623535156,53.1049919128418,49.30438995361328,52.11717987060547,51.60577392578125,53.40557098388672,50.39948272705078,49.895294189453125,47.26036071777344,46.18060302734375,50.614261627197266,51.62275695800781,53.06285095214844,53.23566818237305,55.1672248840332,57.558258056640625,54.0970573425293,55.8746337890625,62.62179183959961,58.49797821044922,62.68649673461914,68.18651580810547,73.64765167236328,76.8453140258789,75.96696472167969,85.04319763183594,87.3061752319336,85.34709930419922,93.9768295288086,89.19242858886719,85.7226333618164,79.77582550048828,74.95173645019531,81.62113189697266,72.41618347167969,71.23359680175781,69.20316314697266,77.09709167480469,73.77078247070312,60.75767135620117,77.67073059082031,77.73999786376953,77.73999786376953
14,Application Software,CRM,42.025001525878906,43.032501220703125,42.30500030517578,44.70750045776367,41.11000061035156,42.33000183105469,38.18000030517578,43.75,49.130001068115234,51.90999984741211,53.36000061035156,52.09000015258789,55.189998626708984,60.529998779296875,62.369998931884766,57.09000015258789,51.650001525878906,52.630001068115234,58.08000183105469,54.25,59.09000015258789,57.529998779296875,63.9900016784668,59.869998931884766,59.310001373291016,56.45000076293945,69.37999725341797,66.80999755859375,72.81999969482422,72.75,69.62999725341797,73.30000305175781,69.36000061035156,69.43000030517578,77.70999908447266,79.69000244140625,78.4000015258789,68.05999755859375,67.75,73.83000183105469,75.80000305175781,83.70999908447266,79.41000366210938,81.80000305175781,79.41999816894531,71.33000183105469,75.16000366210938,72.0,68.45999908447266,79.0999984741211,81.3499984741211,82.48999786376953,86.12000274658203,89.63999938964844,86.5999984741211,90.80000305175781,95.48999786376953,93.41999816894531,102.33999633789062,104.31999969482422,102.2300033569336,113.91000366210938,116.25,116.30000305175781,120.98999786376953,129.3300018310547,136.39999389648438,137.14999389648438,152.67999267578125,159.02999877929688,137.24000549316406,142.75999450683594,136.97000122070312,151.97000122070312,163.64999389648438,158.3699951171875,165.35000610351562,151.41000366210938,151.72999572753906,154.5,156.07000732421875,148.44000244140625,156.49000549316406,162.88999938964844,162.63999938964844,182.30999755859375,170.39999389648438,143.97999572753906,161.9499969482422,174.7899932861328,187.3300018310547,194.85000610351562,272.6499938964844,251.32000732421875,232.27000427246094,245.8000030517578,222.52999877929688,225.55999755859375,216.5,211.8699951171875,230.32000732421875,238.10000610351562,244.27000427246094,241.92999267578125,265.2699890136719,271.2200012207031,299.69000244140625,284.9599914550781,254.1300048828125,232.6300048828125,210.52999877929688,212.32000732421875,175.94000244140625,160.24000549316406,165.0399932861328,184.02000427246094,156.1199951171875,143.83999633789062,162.58999633789062,157.72999572753906,157.72999572753906
15,Packaged Foods & Meats,MDLZ,20.826034545898438,22.85791778564453,22.73453712463379,25.18565559387207,26.09231948852539,24.457921981811523,23.669757843017578,26.060413360595703,25.560373306274414,26.1854248046875,28.166749954223633,28.066308975219727,29.54788589477539,27.532184600830078,28.599525451660156,29.03653907775879,30.084270477294922,31.74671173095703,31.738256454467773,30.511600494384766,30.655614852905273,29.029226303100586,29.99734878540039,33.349300384521484,30.907655715942383,30.099910736083984,31.55194664001465,30.8259334564209,32.914100646972656,35.67625427246094,35.29022979736328,38.854766845703125,36.46992111206055,36.04806137084961,39.9000244140625,37.739070892333984,38.759029388427734,37.396060943603516,35.166175842285156,34.81044387817383,37.43595504760742,38.769222259521484,39.65806198120117,38.48289489746094,39.39289474487305,38.41290283203125,39.49677276611328,36.24492645263672,38.96065902709961,39.08159255981445,38.76383590698242,38.0224609375,39.91708755493164,41.299949645996094,38.28600311279297,39.19111251831055,36.19969940185547,36.19969940185547,37.08633804321289,38.43802261352539,38.31270217895508,39.948158264160156,39.498291015625,37.54587173461914,35.73161315917969,35.523563385009766,37.08851623535156,39.45320510864258,38.85295104980469,39.071231842041016,38.41089630126953,41.15584182739258,36.626686096191406,42.602352142333984,43.431190490722656,45.97296905517578,47.076053619384766,47.076053619384766,49.89969253540039,49.75767135620117,51.36696243286133,51.45998001098633,49.04121017456055,49.1253662109375,51.500282287597656,53.928836822509766,49.624298095703125,47.06790542602539,48.63553237915039,49.27846908569336,48.34244155883789,52.7650260925293,55.55113220214844,54.62876510620117,50.79204559326172,54.932289123535156,55.907588958740234,53.297611236572266,51.105716705322266,56.2681999206543,58.7677001953125,61.39634704589844,60.34295654296875,61.44169998168945,60.28590393066406,56.507720947265625,59.347999572753906,57.58924865722656,64.79035186767578,65.84105682373047,64.31855010986328,61.66644287109375,63.689788818359375,62.78105926513672,61.32907485961914,63.61593246459961,61.45036697387695,54.4669189453125,61.47999954223633,64.80000305175781,64.80000305175781
16,Aerospace & Defense,HII,37.336212158203125,38.16322708129883,41.3851432800293,46.04629135131836,45.67502212524414,47.678165435791016,48.853729248046875,53.78407287597656,54.770145416259766,58.390602111816406,61.98585891723633,71.23823547363281,78.17134857177734,82.52239227294922,88.00244903564453,88.81013488769531,89.624267578125,86.86592102050781,82.4725112915039,79.27267456054688,89.02919006347656,91.03779602050781,92.44427490234375,95.19612121582031,98.60335540771484,102.23323822021484,123.9161605834961,122.88152313232422,115.70174407958984,109.01936340332031,99.3205795288086,103.57252502441406,99.31175231933594,94.88361358642578,106.20944213867188,115.93245697021484,112.75013732910156,113.66563415527344,116.49217987060547,121.71861267089844,129.1644744873047,136.87319946289062,150.41342163085938,154.48641967773438,147.85328674316406,137.74661254882812,144.87548828125,160.49789428710938,165.93824768066406,174.7401123046875,196.84837341308594,180.39781188964844,181.4817352294922,176.8925018310547,168.69114685058594,186.76907348632812,193.8824462890625,205.78575134277344,211.5928955078125,219.62657165527344,214.85482788085938,216.5321044921875,238.83798217773438,235.5900421142578,222.29148864746094,202.0557861328125,198.78724670410156,213.6969757080078,224.1686553955078,235.50143432617188,200.92295837402344,198.1824493408203,175.72299194335938,190.62588500976562,193.35902404785156,192.06640625,206.32305908203125,190.13829040527344,209.181884765625,212.49542236328125,194.531494140625,197.9636688232422,210.92822265625,235.2401885986328,235.47427368164062,244.9728240966797,192.90902709960938,171.82640075683594,180.5021209716797,188.4988555908203,165.37353515625,164.63429260253906,143.6036376953125,134.295166015625,140.71652221679688,152.84364318847656,163.7542724609375,151.12306213378906,168.9700469970703,198.9345245361328,205.1871795654297,208.94647216796875,204.7669677734375,199.30653381347656,198.37376403808594,188.62188720703125,198.06961059570312,173.4293670654297,183.5920867919922,184.04434204101562,200.95437622070312,197.32054138183594,210.4792022705078,208.2234344482422,216.74606323242188,215.7708740234375,229.1247100830078,221.5,257.07000732421875,227.5800018310547,227.5800018310547
17,Industrial Machinery,SNA,64.74942779541016,66.41345977783203,65.79865264892578,68.12649536132812,71.00972747802734,75.03801727294922,73.93171691894531,78.4562759399414,77.42233276367188,82.62882232666016,86.42394256591797,88.15126037597656,91.3314208984375,83.51757049560547,93.5413589477539,95.01937866210938,97.12943267822266,98.19282531738281,99.62413024902344,101.03627014160156,105.02896881103516,102.13167572021484,111.4608383178711,114.15161895751953,115.79293060302734,112.38031768798828,124.67597198486328,124.98717498779297,127.10346984863281,132.075439453125,135.80540466308594,140.53836059570312,136.2489013671875,129.12937927246094,141.91912841796875,147.28311157226562,147.19046020507812,138.71603393554688,124.2142105102539,135.35238647460938,137.32676696777344,139.5166778564453,136.57586669921875,136.01336669921875,132.6556854248047,132.0345001220703,133.89385986328125,145.2761688232422,149.44215393066406,158.39451599121094,148.04603576660156,147.78216552734375,146.7833251953125,141.6402587890625,139.01177978515625,135.66845703125,129.83526611328125,131.71942138671875,139.47177124023438,149.76992797851562,154.8854217529297,152.2284698486328,141.485107421875,131.10610961914062,129.7393341064453,132.03494262695312,144.33692932128906,152.30274963378906,158.7598114013672,165.67315673828125,138.90914916992188,150.0082244873047,131.86227416992188,150.64920043945312,145.21278381347656,142.8983154296875,153.63485717773438,142.35055541992188,152.11041259765625,140.1446990966797,136.5357208251953,144.68609619140625,150.3518829345703,148.30921936035156,157.6227264404297,148.53199768066406,134.68649291992188,101.94281005859375,122.05595397949219,121.4938735961914,130.81980895996094,137.7711639404297,140.0379180908203,139.95713806152344,149.85012817382812,167.27699279785156,163.97462463378906,172.4541015625,194.60609436035156,222.48291015625,229.09742736816406,245.5083465576172,216.50344848632812,211.222412109375,217.97633361816406,203.60890197753906,198.03509521484375,200.6466064453125,211.2532501220703,204.25985717773438,206.1528778076172,202.8799591064453,209.80126953125,219.07244873046875,195.8218536376953,222.67617797851562,216.52413940429688,201.35000610351562,222.0500030517578,234.30999755859375,234.30999755859375
18,Semiconductors,AVGO,24.169851303100586,27.451128005981445,26.261594772338867,27.566232681274414,24.657590866088867,29.109220504760742,28.839189529418945,28.465274810791016,29.88543128967285,33.43194580078125,35.46330642700195,34.91685485839844,41.27888488769531,42.85277557373047,48.389766693115234,50.51514434814453,50.0144157409668,55.66170883178711,56.764400482177734,54.870174407958984,64.92207336425781,68.80522918701172,68.46124267578125,74.13658142089844,79.84364318847656,81.95606231689453,101.6644058227539,101.15457153320312,93.38357543945312,118.30345153808594,106.20702362060547,100.26553344726562,100.93057250976562,100.16139221191406,98.96437072753906,104.84776306152344,116.66271209716797,107.79902648925781,108.00862121582031,124.56022644042969,117.89494323730469,124.85941314697266,125.70067596435547,131.4364471435547,143.1536102294922,139.989013671875,138.5880889892578,138.75901794433594,143.8702392578125,163.2980499267578,172.6539306640625,179.22674560546875,181.5607452392578,196.91213989257812,191.62506103515625,203.67959594726562,208.1468963623047,200.2775115966797,218.81459045410156,230.44723510742188,213.0023956298828,207.01141357421875,205.70101928710938,196.6787567138672,194.28475952148438,213.46597290039062,205.4801788330078,190.32485961914062,187.9733428955078,211.74574279785156,193.24102783203125,205.27696228027344,219.8636474609375,234.386962890625,240.59939575195312,262.74932861328125,280.6913146972656,221.83782958984375,253.7681884765625,258.09698486328125,251.5553741455078,245.70787048339844,263.0407409667969,284.0229797363281,283.852294921875,276.87420654296875,247.35040283203125,215.12281799316406,250.6320343017578,268.76373291015625,291.2229919433594,295.2860412597656,323.6260070800781,339.63262939453125,328.9095458984375,377.7807922363281,411.90130615234375,427.41265869140625,445.7900085449219,439.8982849121094,436.2038269042969,451.6268310546875,455.93914794921875,467.7569580078125,479.1377258300781,467.3040466308594,516.0999755859375,537.4653930664062,645.9234008789062,572.3605346679688,573.884521484375,615.1497802734375,545.2596435546875,570.57568359375,477.8090515136719,531.0272216796875,494.95965576171875,440.31787109375,470.1199951171875,518.0900268554688,518.0900268554688
19,Data Processing & Outsourced Services,PAYX,22.68758201599121,24.290956497192383,24.6331787109375,26.083940505981445,27.08831024169922,27.698383331298828,27.162715911865234,29.342578887939453,29.03594398498535,30.507247924804688,31.730846405029297,33.09452819824219,34.45674514770508,31.649049758911133,31.86909294128418,32.51013946533203,31.907249450683594,31.373046875,31.993288040161133,31.56989288330078,32.35622024536133,34.33721923828125,36.4658203125,37.13774490356445,36.166404724121094,35.45356369018555,39.36028289794922,39.186527252197266,38.21516418457031,39.020687103271484,37.31203079223633,36.929996490478516,35.867618560791016,38.25292205810547,41.42525863647461,43.922725677490234,42.821632385253906,38.74916458129883,41.98225784301758,44.12263870239258,42.57862091064453,44.294185638427734,49.001190185546875,48.81999588012695,50.34914779663086,48.02547073364258,45.80967330932617,49.33247756958008,50.94760513305664,50.453857421875,51.78895568847656,49.66411590576172,49.98451232910156,49.942359924316406,48.38955307006836,49.162899017333984,48.872371673583984,51.38325119018555,54.665409088134766,58.13275909423828,58.79776382446289,58.944583892822266,56.663211822509766,53.583412170410156,52.696006774902344,57.05472183227539,60.001712799072266,60.589874267578125,64.82801818847656,65.18202209472656,57.96022033691406,63.171669006347656,58.16328430175781,63.207374572753906,69.30589294433594,72.16739654541016,75.86576843261719,77.19752502441406,74.60161590576172,75.29059600830078,74.60368347167969,75.58074951171875,76.37519836425781,79.22001647949219,78.24494171142578,78.89804077148438,71.77818298339844,58.28966522216797,63.477569580078125,66.96086120605469,70.88538360595703,67.30133819580078,72.17767333984375,75.29244232177734,77.63323974609375,88.58757019042969,88.61609649658203,83.04312133789062,87.2164077758789,93.87230682373047,93.36474609375,96.86029815673828,103.4393539428711,109.72474670410156,110.99607849121094,109.03736877441406,119.53870391845703,116.2042465209961,133.0694580078125,114.8004379272461,116.75827026367188,133.8317108154297,124.27999877929688,121.43605041503906,112.40782165527344,126.63278198242188,121.75621032714844,111.44170379638672,117.49993133544922,120.18144989013672,121.01000213623047
